client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations
f0256_08,597,,423,train,26414840,26414840,5017145700
f1024_46,597,,365,train,26414840,26414840,4224964800
f3250_14,597,,178,train,26414840,26414840,2112482400
f0071_21,597,,301,train,26414840,26414840,3564814050
f0276_07,597,,357,train,26414840,26414840,4224964800
f1922_38,597,,153,train,26414840,26414840,1716391950
f1879_44,598,,147,train,26414840,26414840,1716391950
f1216_32,598,,319,train,26414840,26414840,3696844200
f0380_37,598,,345,train,26414840,26414840,4092934650
f0070_14,598,,396,train,26414840,26414840,4621055250
f1528_18,598,,176,train,26414840,26414840,1980452250
f0718_13,598,,336,train,26414840,26414840,3960904500
f1317_00,598,,237,train,26414840,26414840,2772633150
f3732_30,598,,179,train,26414840,26414840,2112482400
f0879_35,598,,194,train,26414840,26414840,2244512550
f2550_79,598,,163,train,26414840,26414840,1848422100
f2252_75,598,,162,train,26414840,26414840,1848422100
f2437_50,598,,166,train,26414840,26414840,1848422100
f1221_17,598,,138,train,26414840,26414840,1584361800
f3345_12,598,,181,train,26414840,26414840,2112482400
f1428_25,598,,320,train,26414840,26414840,3696844200
f2379_68,598,,164,train,26414840,26414840,1848422100
f2339_76,598,,176,train,26414840,26414840,1980452250
f2484_76,598,,176,train,26414840,26414840,1980452250
f0719_05,598,,283,train,26414840,26414840,3300753750
f0727_27,598,,334,train,26414840,26414840,3960904500
f3687_48,598,,173,train,26414840,26414840,1980452250
f4022_12,598,,135,train,26414840,26414840,1584361800
f3698_01,598,,166,train,26414840,26414840,1848422100
f3786_04,598,,171,train,26414840,26414840,1980452250
f0607_27,598,,345,train,26414840,26414840,4092934650
f3258_46,598,,178,train,26414840,26414840,2112482400
f0850_30,598,,329,train,26414840,26414840,3828874350
f2566_51,598,,178,train,26414840,26414840,2112482400
f1141_12,598,,283,train,26414840,26414840,3300753750
f2454_73,598,,177,train,26414840,26414840,1980452250
f3855_47,598,,161,train,26414840,26414840,1848422100
f1913_37,598,,144,train,26414840,26414840,1584361800
f3290_01,598,,182,train,26414840,26414840,2112482400
f0628_05,598,,231,train,26414840,26414840,2640603000
f0267_24,598,,393,train,26414840,26414840,4621055250
f1528_18,599,,176,train,26414840,26414840,1980452250
f0880_16,599,,293,train,26414840,26414840,3432783900
f2455_72,599,,173,train,26414840,26414840,1980452250
f0358_32,599,,357,train,26414840,26414840,4224964800
f1039_40,599,,330,train,26414840,26414840,3828874350
f1031_37,599,,365,train,26414840,26414840,4224964800
f0986_02,599,,181,train,26414840,26414840,2112482400
f2014_07,599,,165,train,26414840,26414840,1848422100
f2566_51,599,,178,train,26414840,26414840,2112482400
f2117_54,599,,151,train,26414840,26414840,1716391950
f2437_50,599,,166,train,26414840,26414840,1848422100
f1002_33,599,,194,train,26414840,26414840,2244512550
f2280_57,599,,167,train,26414840,26414840,1980452250
f2378_69,599,,166,train,26414840,26414840,1848422100
f0634_01,599,,342,train,26414840,26414840,3960904500
f0345_23,599,,257,train,26414840,26414840,3036693450
f1469_25,599,,266,train,26414840,26414840,3036693450
f1879_44,599,,147,train,26414840,26414840,1716391950
f1922_38,599,,153,train,26414840,26414840,1716391950
f0043_10,599,,331,train,26414840,26414840,3828874350
f3496_38,599,,164,train,26414840,26414840,1848422100
f0979_22,599,,239,train,26414840,26414840,2772633150
f1252_21,599,,206,train,26414840,26414840,2376542700
f3113_40,599,,171,train,26414840,26414840,1980452250
f1216_32,599,,319,train,26414840,26414840,3696844200
f2294_71,599,,171,train,26414840,26414840,1980452250
f2441_83,599,,147,train,26414840,26414840,1716391950
f1656_24,599,,164,train,26414840,26414840,1848422100
f0570_31,599,,369,train,26414840,26414840,4356994950
f0899_05,599,,317,train,26414840,26414840,3696844200
f3105_03,599,,165,train,26414840,26414840,1848422100
f0380_37,599,,345,train,26414840,26414840,4092934650
f3917_03,599,,175,train,26414840,26414840,1980452250
f1736_04,599,,150,train,26414840,26414840,1716391950
f0256_08,599,,423,train,26414840,26414840,5017145700
f3345_12,600,,181,train,26414840,26414840,2112482400
f0032_27,600,,279,train,26414840,26414840,3300753750
f0727_27,600,,334,train,26414840,26414840,3960904500
f0745_35,600,,401,train,26414840,26414840,4753085400
f3221_05,600,,169,train,26414840,26414840,1980452250
f3693_03,600,,163,train,26414840,26414840,1848422100
f3732_30,600,,179,train,26414840,26414840,2112482400
f1262_42,600,,271,train,26414840,26414840,3168723600
f2471_82,600,,163,train,26414840,26414840,1848422100
f2550_79,600,,163,train,26414840,26414840,1848422100
f0188_36,600,,316,train,26414840,26414840,3696844200
f1828_25,600,,119,train,26414840,26414840,1320301500
f0345_23,600,,257,train,26414840,26414840,3036693450
f3147_41,600,,181,train,26414840,26414840,2112482400
f1317_00,600,,237,train,26414840,26414840,2772633150
f0628_05,600,,231,train,26414840,26414840,2640603000
f3367_07,600,,178,train,26414840,26414840,2112482400
f1922_38,600,,153,train,26414840,26414840,1716391950
f0475_47,600,,272,train,26414840,26414840,3168723600
f2294_71,600,,171,train,26414840,26414840,1980452250
f1867_44,600,,111,train,26414840,26414840,1188271350
f2453_70,600,,173,train,26414840,26414840,1980452250
f1428_25,600,,320,train,26414840,26414840,3696844200
f4027_34,600,,166,train,26414840,26414840,1848422100
f0513_18,600,,361,train,26414840,26414840,4224964800
f1799_27,600,,178,train,26414840,26414840,2112482400
f3170_08,600,,177,train,26414840,26414840,1980452250
f0577_19,600,,367,train,26414840,26414840,4356994950
f0901_39,600,,364,train,26414840,26414840,4224964800
f3105_03,600,,165,train,26414840,26414840,1848422100
f1775_42,600,,177,train,26414840,26414840,1980452250
f0479_35,600,,366,train,26414840,26414840,4224964800
f3866_43,600,,148,train,26414840,26414840,1716391950
f3217_28,600,,181,train,26414840,26414840,2112482400
f0236_17,600,,297,train,26414840,26414840,3432783900
f1322_16,601,,164,train,26414840,26414840,1848422100
f4027_34,601,,166,train,26414840,26414840,1848422100
f1262_42,601,,271,train,26414840,26414840,3168723600
f3659_25,601,,162,train,26414840,26414840,1848422100
f0577_19,601,,367,train,26414840,26414840,4356994950
f4079_43,601,,152,train,26414840,26414840,1716391950
f2405_90,601,,170,train,26414840,26414840,1980452250
f3221_05,601,,169,train,26414840,26414840,1980452250
f0092_16,601,,383,train,26414840,26414840,4489025100
f2350_98,601,,168,train,26414840,26414840,1980452250
f0566_02,601,,298,train,26414840,26414840,3432783900
f2454_73,601,,177,train,26414840,26414840,1980452250
f0731_05,601,,344,train,26414840,26414840,3960904500
f0979_22,601,,239,train,26414840,26414840,2772633150
f0479_35,601,,366,train,26414840,26414840,4224964800
f1031_37,601,,365,train,26414840,26414840,4224964800
f0056_01,601,,344,train,26414840,26414840,3960904500
f1030_04,601,,197,train,26414840,26414840,2244512550
f1913_37,601,,144,train,26414840,26414840,1584361800
f3868_35,601,,173,train,26414840,26414840,1980452250
f1258_19,601,,214,train,26414840,26414840,2508572850
f0276_07,601,,357,train,26414840,26414840,4224964800
f0267_24,601,,393,train,26414840,26414840,4621055250
f1926_49,601,,154,train,26414840,26414840,1716391950
f1438_26,601,,114,train,26414840,26414840,1320301500
f3105_03,601,,165,train,26414840,26414840,1848422100
f1880_06,601,,146,train,26414840,26414840,1716391950
f1191_18,601,,345,train,26414840,26414840,4092934650
f3519_18,601,,144,train,26414840,26414840,1584361800
f2102_52,601,,165,train,26414840,26414840,1848422100
f0262_15,601,,378,train,26414840,26414840,4489025100
f1039_40,601,,330,train,26414840,26414840,3828874350
f1797_27,601,,146,train,26414840,26414840,1716391950
f3412_27,601,,166,train,26414840,26414840,1848422100
f1469_25,601,,266,train,26414840,26414840,3036693450
f0188_36,602,,316,train,26414840,26414840,3696844200
f1030_04,602,,197,train,26414840,26414840,2244512550
f1874_36,602,,133,train,26414840,26414840,1452331650
f3316_22,602,,167,train,26414840,26414840,1980452250
f0986_02,602,,181,train,26414840,26414840,2112482400
f3147_41,602,,181,train,26414840,26414840,2112482400
f3170_08,602,,177,train,26414840,26414840,1980452250
f0745_35,602,,401,train,26414840,26414840,4753085400
f3221_05,602,,169,train,26414840,26414840,1980452250
f1024_46,602,,365,train,26414840,26414840,4224964800
f3866_43,602,,148,train,26414840,26414840,1716391950
f0901_39,602,,364,train,26414840,26414840,4224964800
f3623_42,602,,159,train,26414840,26414840,1848422100
f3855_47,602,,161,train,26414840,26414840,1848422100
f1216_32,602,,319,train,26414840,26414840,3696844200
f2454_73,602,,177,train,26414840,26414840,1980452250
f3217_28,602,,181,train,26414840,26414840,2112482400
f1317_00,602,,237,train,26414840,26414840,2772633150
f1230_10,602,,269,train,26414840,26414840,3168723600
f3853_22,602,,173,train,26414840,26414840,1980452250
f1438_26,602,,114,train,26414840,26414840,1320301500
f0634_01,602,,342,train,26414840,26414840,3960904500
f2453_70,602,,173,train,26414840,26414840,1980452250
f1296_02,602,,228,train,26414840,26414840,2640603000
f1336_30,602,,262,train,26414840,26414840,3036693450
f3345_12,602,,181,train,26414840,26414840,2112482400
f1881_37,602,,140,train,26414840,26414840,1584361800
f0660_10,602,,397,train,26414840,26414840,4621055250
f0488_39,602,,386,train,26414840,26414840,4489025100
f3659_25,602,,162,train,26414840,26414840,1848422100
f2350_98,602,,168,train,26414840,26414840,1980452250
f2455_72,602,,173,train,26414840,26414840,1980452250
f3693_03,602,,163,train,26414840,26414840,1848422100
f1656_24,602,,164,train,26414840,26414840,1848422100
f0345_23,602,,257,train,26414840,26414840,3036693450
f0276_07,603,,357,train,26414840,26414840,4224964800
f2294_71,603,,171,train,26414840,26414840,1980452250
f1428_25,603,,320,train,26414840,26414840,3696844200
f3748_29,603,,175,train,26414840,26414840,1980452250
f0899_05,603,,317,train,26414840,26414840,3696844200
f3966_01,603,,175,train,26414840,26414840,1980452250
f0081_26,603,,341,train,26414840,26414840,3960904500
f3519_18,603,,144,train,26414840,26414840,1584361800
f0092_16,603,,383,train,26414840,26414840,4489025100
f0032_27,603,,279,train,26414840,26414840,3300753750
f4038_15,603,,166,train,26414840,26414840,1848422100
f0473_21,603,,415,train,26414840,26414840,4885115550
f0384_36,603,,384,train,26414840,26414840,4489025100
f0689_06,603,,270,train,26414840,26414840,3168723600
f0727_27,603,,334,train,26414840,26414840,3960904500
f1963_27,603,,178,train,26414840,26414840,2112482400
f3866_43,603,,148,train,26414840,26414840,1716391950
f2453_70,603,,173,train,26414840,26414840,1980452250
f0700_20,603,,373,train,26414840,26414840,4356994950
f1322_16,603,,164,train,26414840,26414840,1848422100
f3496_38,603,,164,train,26414840,26414840,1848422100
f3693_03,603,,163,train,26414840,26414840,1848422100
f0256_08,603,,423,train,26414840,26414840,5017145700
f3316_22,603,,167,train,26414840,26414840,1980452250
f0745_35,603,,401,train,26414840,26414840,4753085400
f2217_71,603,,181,train,26414840,26414840,2112482400
f0901_39,603,,364,train,26414840,26414840,4224964800
f3297_22,603,,175,train,26414840,26414840,1980452250
f0188_36,603,,316,train,26414840,26414840,3696844200
f1498_08,603,,234,train,26414840,26414840,2772633150
f1218_35,603,,273,train,26414840,26414840,3168723600
f3687_48,603,,173,train,26414840,26414840,1980452250
f1002_33,603,,194,train,26414840,26414840,2244512550
f3367_07,603,,178,train,26414840,26414840,2112482400
f3623_42,603,,159,train,26414840,26414840,1848422100
f3119_39,604,,166,train,26414840,26414840,1848422100
f2438_76,604,,164,train,26414840,26414840,1848422100
f0380_37,604,,345,train,26414840,26414840,4092934650
f1963_27,604,,178,train,26414840,26414840,2112482400
f2550_79,604,,163,train,26414840,26414840,1848422100
f1498_08,604,,234,train,26414840,26414840,2772633150
f0814_03,604,,382,train,26414840,26414840,4489025100
f2471_82,604,,163,train,26414840,26414840,1848422100
f1828_25,604,,119,train,26414840,26414840,1320301500
f0566_02,604,,298,train,26414840,26414840,3432783900
f3748_29,604,,175,train,26414840,26414840,1980452250
f1633_35,604,,173,train,26414840,26414840,1980452250
f0358_32,604,,357,train,26414840,26414840,4224964800
f3316_22,604,,167,train,26414840,26414840,1980452250
f0256_08,604,,423,train,26414840,26414840,5017145700
f0488_39,604,,386,train,26414840,26414840,4489025100
f0071_21,604,,301,train,26414840,26414840,3564814050
f0204_21,604,,355,train,26414840,26414840,4092934650
f1428_25,604,,320,train,26414840,26414840,3696844200
f1090_13,604,,230,train,26414840,26414840,2640603000
f1322_16,604,,164,train,26414840,26414840,1848422100
f3367_07,604,,178,train,26414840,26414840,2112482400
f1874_36,604,,133,train,26414840,26414840,1452331650
f2437_50,604,,166,train,26414840,26414840,1848422100
f1024_46,604,,365,train,26414840,26414840,4224964800
f3175_03,604,,148,train,26414840,26414840,1716391950
f2453_70,604,,173,train,26414840,26414840,1980452250
f4022_12,604,,135,train,26414840,26414840,1584361800
f0607_27,604,,345,train,26414840,26414840,4092934650
f1881_37,604,,140,train,26414840,26414840,1584361800
f4042_33,604,,167,train,26414840,26414840,1980452250
f0262_15,604,,378,train,26414840,26414840,4489025100
f0577_19,604,,367,train,26414840,26414840,4356994950
f3966_01,604,,175,train,26414840,26414840,1980452250
f0689_06,604,,270,train,26414840,26414840,3168723600
f3133_33,605,,182,train,26414840,26414840,2112482400
f2117_54,605,,151,train,26414840,26414840,1716391950
f0731_05,605,,344,train,26414840,26414840,3960904500
f3113_40,605,,171,train,26414840,26414840,1980452250
f1874_36,605,,133,train,26414840,26414840,1452331650
f3687_48,605,,173,train,26414840,26414840,1980452250
f1528_18,605,,176,train,26414840,26414840,1980452250
f1775_42,605,,177,train,26414840,26414840,1980452250
f1434_10,605,,271,train,26414840,26414840,3168723600
f1721_26,605,,176,train,26414840,26414840,1980452250
f1797_27,605,,146,train,26414840,26414840,1716391950
f0488_39,605,,386,train,26414840,26414840,4489025100
f3855_47,605,,161,train,26414840,26414840,1848422100
f0700_20,605,,373,train,26414840,26414840,4356994950
f1926_49,605,,154,train,26414840,26414840,1716391950
f1438_26,605,,114,train,26414840,26414840,1320301500
f1218_35,605,,273,train,26414840,26414840,3168723600
f1090_13,605,,230,train,26414840,26414840,2640603000
f0276_07,605,,357,train,26414840,26414840,4224964800
f2280_57,605,,167,train,26414840,26414840,1980452250
f2378_69,605,,166,train,26414840,26414840,1848422100
f3917_03,605,,175,train,26414840,26414840,1980452250
f3221_05,605,,169,train,26414840,26414840,1980452250
f0479_35,605,,366,train,26414840,26414840,4224964800
f3693_03,605,,163,train,26414840,26414840,1848422100
f3290_01,605,,182,train,26414840,26414840,2112482400
f3463_16,605,,171,train,26414840,26414840,1980452250
f2379_68,605,,164,train,26414840,26414840,1848422100
f2550_79,605,,163,train,26414840,26414840,1848422100
f3657_40,605,,174,train,26414840,26414840,1980452250
f0267_24,605,,393,train,26414840,26414840,4621055250
f1989_45,605,,124,train,26414840,26414840,1452331650
f1002_33,605,,194,train,26414840,26414840,2244512550
f3175_03,605,,148,train,26414840,26414840,1716391950
f0032_27,605,,279,train,26414840,26414840,3300753750
f4027_34,606,,166,train,26414840,26414840,1848422100
f0473_21,606,,415,train,26414840,26414840,4885115550
f1883_03,606,,163,train,26414840,26414840,1848422100
f0056_01,606,,344,train,26414840,26414840,3960904500
f0607_27,606,,345,train,26414840,26414840,4092934650
f1351_29,606,,274,train,26414840,26414840,3168723600
f1221_17,606,,138,train,26414840,26414840,1584361800
f1874_36,606,,133,train,26414840,26414840,1452331650
f2102_52,606,,165,train,26414840,26414840,1848422100
f0345_23,606,,257,train,26414840,26414840,3036693450
f0979_22,606,,239,train,26414840,26414840,2772633150
f0901_39,606,,364,train,26414840,26414840,4224964800
f1296_02,606,,228,train,26414840,26414840,2640603000
f1535_20,606,,156,train,26414840,26414840,1848422100
f0188_36,606,,316,train,26414840,26414840,3696844200
f1002_33,606,,194,train,26414840,26414840,2244512550
f3297_22,606,,175,train,26414840,26414840,1980452250
f1039_40,606,,330,train,26414840,26414840,3828874350
f0700_20,606,,373,train,26414840,26414840,4356994950
f0577_19,606,,367,train,26414840,26414840,4356994950
f1881_37,606,,140,train,26414840,26414840,1584361800
f1317_00,606,,237,train,26414840,26414840,2772633150
f0081_26,606,,341,train,26414840,26414840,3960904500
f3549_47,606,,152,train,26414840,26414840,1716391950
f1258_19,606,,214,train,26414840,26414840,2508572850
f3519_18,606,,144,train,26414840,26414840,1584361800
f2339_76,606,,176,train,26414840,26414840,1980452250
f4038_15,606,,166,train,26414840,26414840,1848422100
f3412_27,606,,166,train,26414840,26414840,1848422100
f1797_27,606,,146,train,26414840,26414840,1716391950
f0070_14,606,,396,train,26414840,26414840,4621055250
f4022_12,606,,135,train,26414840,26414840,1584361800
f0384_36,606,,384,train,26414840,26414840,4489025100
f3917_03,606,,175,train,26414840,26414840,1980452250
f2117_54,606,,151,train,26414840,26414840,1716391950
f1997_00,607,,123,train,26414840,26414840,1452331650
f3549_47,607,,152,train,26414840,26414840,1716391950
f3855_47,607,,161,train,26414840,26414840,1848422100
f1867_44,607,,111,train,26414840,26414840,1188271350
f1535_20,607,,156,train,26414840,26414840,1848422100
f3657_40,607,,174,train,26414840,26414840,1980452250
f2553_92,607,,145,train,26414840,26414840,1716391950
f1322_16,607,,164,train,26414840,26414840,1848422100
f3345_12,607,,181,train,26414840,26414840,2112482400
f1438_26,607,,114,train,26414840,26414840,1320301500
f1258_19,607,,214,train,26414840,26414840,2508572850
f3623_42,607,,159,train,26414840,26414840,1848422100
f0081_26,607,,341,train,26414840,26414840,3960904500
f3866_43,607,,148,train,26414840,26414840,1716391950
f4038_15,607,,166,train,26414840,26414840,1848422100
f0880_16,607,,293,train,26414840,26414840,3432783900
f0153_35,607,,345,train,26414840,26414840,4092934650
f3212_36,607,,181,train,26414840,26414840,2112482400
f1336_30,607,,262,train,26414840,26414840,3036693450
f3748_29,607,,175,train,26414840,26414840,1980452250
f0032_27,607,,279,train,26414840,26414840,3300753750
f1883_03,607,,163,train,26414840,26414840,1848422100
f1428_25,607,,320,train,26414840,26414840,3696844200
f1191_18,607,,345,train,26414840,26414840,4092934650
f3659_25,607,,162,train,26414840,26414840,1848422100
f2438_76,607,,164,train,26414840,26414840,1848422100
f1024_46,607,,365,train,26414840,26414840,4224964800
f1296_02,607,,228,train,26414840,26414840,2640603000
f3463_16,607,,171,train,26414840,26414840,1980452250
f0634_01,607,,342,train,26414840,26414840,3960904500
f2101_62,607,,149,train,26414840,26414840,1716391950
f1141_12,607,,283,train,26414840,26414840,3300753750
f1828_25,607,,119,train,26414840,26414840,1320301500
f0071_21,607,,301,train,26414840,26414840,3564814050
f3217_28,607,,181,train,26414840,26414840,2112482400
f0488_39,608,,386,train,26414840,26414840,4489025100
f1881_37,608,,140,train,26414840,26414840,1584361800
f4018_10,608,,182,train,26414840,26414840,2112482400
f0071_21,608,,301,train,26414840,26414840,3564814050
f2484_76,608,,176,train,26414840,26414840,1980452250
f2454_73,608,,177,train,26414840,26414840,1980452250
f3113_40,608,,171,train,26414840,26414840,1980452250
f1141_12,608,,283,train,26414840,26414840,3300753750
f3316_22,608,,167,train,26414840,26414840,1980452250
f0085_01,608,,370,train,26414840,26414840,4356994950
f0262_15,608,,378,train,26414840,26414840,4489025100
f3549_47,608,,152,train,26414840,26414840,1716391950
f0092_16,608,,383,train,26414840,26414840,4489025100
f1221_17,608,,138,train,26414840,26414840,1584361800
f3119_39,608,,166,train,26414840,26414840,1848422100
f1258_19,608,,214,train,26414840,26414840,2508572850
f1191_18,608,,345,train,26414840,26414840,4092934650
f2339_76,608,,176,train,26414840,26414840,1980452250
f1775_42,608,,177,train,26414840,26414840,1980452250
f1121_47,608,,238,train,26414840,26414840,2772633150
f3463_16,608,,171,train,26414840,26414840,1980452250
f3659_25,608,,162,train,26414840,26414840,1848422100
f0276_07,608,,357,train,26414840,26414840,4224964800
f0153_35,608,,345,train,26414840,26414840,4092934650
f0577_19,608,,367,train,26414840,26414840,4356994950
f1997_00,608,,123,train,26414840,26414840,1452331650
f1262_42,608,,271,train,26414840,26414840,3168723600
f0475_47,608,,272,train,26414840,26414840,3168723600
f2438_76,608,,164,train,26414840,26414840,1848422100
f2280_57,608,,167,train,26414840,26414840,1980452250
f1922_38,608,,153,train,26414840,26414840,1716391950
f0718_13,608,,336,train,26414840,26414840,3960904500
f1633_35,608,,173,train,26414840,26414840,1980452250
f0880_16,608,,293,train,26414840,26414840,3432783900
f2102_52,608,,165,train,26414840,26414840,1848422100
f3966_01,609,,175,train,26414840,26414840,1980452250
f0880_16,609,,293,train,26414840,26414840,3432783900
f0358_32,609,,357,train,26414840,26414840,4224964800
f3623_42,609,,159,train,26414840,26414840,1848422100
f2101_62,609,,149,train,26414840,26414840,1716391950
f2484_76,609,,176,train,26414840,26414840,1980452250
f3748_29,609,,175,train,26414840,26414840,1980452250
f0570_31,609,,369,train,26414840,26414840,4356994950
f0814_03,609,,382,train,26414840,26414840,4489025100
f1775_42,609,,177,train,26414840,26414840,1980452250
f0938_10,609,,399,train,26414840,26414840,4621055250
f3212_36,609,,181,train,26414840,26414840,2112482400
f0986_02,609,,181,train,26414840,26414840,2112482400
f0081_26,609,,341,train,26414840,26414840,3960904500
f0660_10,609,,397,train,26414840,26414840,4621055250
f1002_33,609,,194,train,26414840,26414840,2244512550
f2014_07,609,,165,train,26414840,26414840,1848422100
f3855_47,609,,161,train,26414840,26414840,1848422100
f0262_15,609,,378,train,26414840,26414840,4489025100
f4018_10,609,,182,train,26414840,26414840,2112482400
f0043_10,609,,331,train,26414840,26414840,3828874350
f3316_22,609,,167,train,26414840,26414840,1980452250
f1589_38,609,,166,train,26414840,26414840,1848422100
f0577_19,609,,367,train,26414840,26414840,4356994950
f1880_06,609,,146,train,26414840,26414840,1716391950
f0188_36,609,,316,train,26414840,26414840,3696844200
f1031_37,609,,365,train,26414840,26414840,4224964800
f1434_10,609,,271,train,26414840,26414840,3168723600
f0634_01,609,,342,train,26414840,26414840,3960904500
f1252_21,609,,206,train,26414840,26414840,2376542700
f3175_03,609,,148,train,26414840,26414840,1716391950
f3614_06,609,,176,train,26414840,26414840,1980452250
f3119_39,609,,166,train,26414840,26414840,1848422100
f1797_27,609,,146,train,26414840,26414840,1716391950
f1191_18,609,,345,train,26414840,26414840,4092934650
f0262_15,610,,378,train,26414840,26414840,4489025100
f1721_26,610,,176,train,26414840,26414840,1980452250
f4018_10,610,,182,train,26414840,26414840,2112482400
f0513_18,610,,361,train,26414840,26414840,4224964800
f3657_40,610,,174,train,26414840,26414840,1980452250
f3961_03,610,,169,train,26414840,26414840,1980452250
f1317_00,610,,237,train,26414840,26414840,2772633150
f1252_21,610,,206,train,26414840,26414840,2376542700
f0986_02,610,,181,train,26414840,26414840,2112482400
f3175_03,610,,148,train,26414840,26414840,1716391950
f2339_76,610,,176,train,26414840,26414840,1980452250
f3966_01,610,,175,train,26414840,26414840,1980452250
f3693_03,610,,163,train,26414840,26414840,1848422100
f3412_27,610,,166,train,26414840,26414840,1848422100
f1428_25,610,,320,train,26414840,26414840,3696844200
f3258_46,610,,178,train,26414840,26414840,2112482400
f0570_31,610,,369,train,26414840,26414840,4356994950
f1296_02,610,,228,train,26414840,26414840,2640603000
f1121_47,610,,238,train,26414840,26414840,2772633150
f3614_06,610,,176,train,26414840,26414840,1980452250
f3698_01,610,,166,train,26414840,26414840,1848422100
f2471_82,610,,163,train,26414840,26414840,1848422100
f0236_17,610,,297,train,26414840,26414840,3432783900
f2102_52,610,,165,train,26414840,26414840,1848422100
f1535_20,610,,156,train,26414840,26414840,1848422100
f0081_26,610,,341,train,26414840,26414840,3960904500
f0033_49,610,,338,train,26414840,26414840,3960904500
f3549_47,610,,152,train,26414840,26414840,1716391950
f0678_26,610,,306,train,26414840,26414840,3564814050
f1141_12,610,,283,train,26414840,26414840,3300753750
f1230_10,610,,269,train,26414840,26414840,3168723600
f0204_21,610,,355,train,26414840,26414840,4092934650
f0634_01,610,,342,train,26414840,26414840,3960904500
f0566_02,610,,298,train,26414840,26414840,3432783900
f1922_38,610,,153,train,26414840,26414840,1716391950
f3297_22,611,,175,train,26414840,26414840,1980452250
f1997_00,611,,123,train,26414840,26414840,1452331650
f0085_01,611,,370,train,26414840,26414840,4356994950
f2280_57,611,,167,train,26414840,26414840,1980452250
f1141_12,611,,283,train,26414840,26414840,3300753750
f1002_33,611,,194,train,26414840,26414840,2244512550
f1317_00,611,,237,train,26414840,26414840,2772633150
f1926_49,611,,154,train,26414840,26414840,1716391950
f2405_90,611,,170,train,26414840,26414840,1980452250
f0660_10,611,,397,train,26414840,26414840,4621055250
f2550_79,611,,163,train,26414840,26414840,1848422100
f0262_15,611,,378,train,26414840,26414840,4489025100
f0256_08,611,,423,train,26414840,26414840,5017145700
f1775_42,611,,177,train,26414840,26414840,1980452250
f1030_04,611,,197,train,26414840,26414840,2244512550
f2217_71,611,,181,train,26414840,26414840,2112482400
f1218_35,611,,273,train,26414840,26414840,3168723600
f2014_07,611,,165,train,26414840,26414840,1848422100
f0899_05,611,,317,train,26414840,26414840,3696844200
f3641_13,611,,150,train,26414840,26414840,1716391950
f3367_07,611,,178,train,26414840,26414840,2112482400
f1922_38,611,,153,train,26414840,26414840,1716391950
f3748_29,611,,175,train,26414840,26414840,1980452250
f0081_26,611,,341,train,26414840,26414840,3960904500
f4022_12,611,,135,train,26414840,26414840,1584361800
f3519_18,611,,144,train,26414840,26414840,1584361800
f0731_05,611,,344,train,26414840,26414840,3960904500
f2294_71,611,,171,train,26414840,26414840,1980452250
f1799_27,611,,178,train,26414840,26414840,2112482400
f0380_37,611,,345,train,26414840,26414840,4092934650
f3217_28,611,,181,train,26414840,26414840,2112482400
f0566_02,611,,298,train,26414840,26414840,3432783900
f2340_80,611,,179,train,26414840,26414840,2112482400
f3463_16,611,,171,train,26414840,26414840,1980452250
f0345_23,611,,257,train,26414840,26414840,3036693450
f0358_32,612,,357,train,26414840,26414840,4224964800
f1879_44,612,,147,train,26414840,26414840,1716391950
f1775_42,612,,177,train,26414840,26414840,1980452250
f2014_07,612,,165,train,26414840,26414840,1848422100
f1218_35,612,,273,train,26414840,26414840,3168723600
f2453_70,612,,173,train,26414840,26414840,1980452250
f1797_27,612,,146,train,26414840,26414840,1716391950
f2252_75,612,,162,train,26414840,26414840,1848422100
f1221_17,612,,138,train,26414840,26414840,1584361800
f3623_42,612,,159,train,26414840,26414840,1848422100
f3732_30,612,,179,train,26414840,26414840,2112482400
f1039_40,612,,330,train,26414840,26414840,3828874350
f0566_02,612,,298,train,26414840,26414840,3432783900
f3853_22,612,,173,train,26414840,26414840,1980452250
f0085_01,612,,370,train,26414840,26414840,4356994950
f3687_48,612,,173,train,26414840,26414840,1980452250
f0938_10,612,,399,train,26414840,26414840,4621055250
f2553_92,612,,145,train,26414840,26414840,1716391950
f0488_39,612,,386,train,26414840,26414840,4489025100
f0043_10,612,,331,train,26414840,26414840,3828874350
f3519_18,612,,144,train,26414840,26414840,1584361800
f0204_21,612,,355,train,26414840,26414840,4092934650
f1874_36,612,,133,train,26414840,26414840,1452331650
f2455_72,612,,173,train,26414840,26414840,1980452250
f0475_47,612,,272,train,26414840,26414840,3168723600
f1563_24,612,,146,train,26414840,26414840,1716391950
f1438_26,612,,114,train,26414840,26414840,1320301500
f1828_25,612,,119,train,26414840,26414840,1320301500
f2441_83,612,,147,train,26414840,26414840,1716391950
f1867_44,612,,111,train,26414840,26414840,1188271350
f1498_08,612,,234,train,26414840,26414840,2772633150
f0380_37,612,,345,train,26414840,26414840,4092934650
f2405_90,612,,170,train,26414840,26414840,1980452250
f0745_35,612,,401,train,26414840,26414840,4753085400
f3866_43,612,,148,train,26414840,26414840,1716391950
f1528_18,613,,176,train,26414840,26414840,1980452250
f2455_72,613,,173,train,26414840,26414840,1980452250
f1922_38,613,,153,train,26414840,26414840,1716391950
f0056_01,613,,344,train,26414840,26414840,3960904500
f3113_40,613,,171,train,26414840,26414840,1980452250
f1031_37,613,,365,train,26414840,26414840,4224964800
